time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),cloud_cover (%),wind_gusts_10m (km/h),apparent_temperature (°C)
2024-10-27T01:00,9.6,0.00,11.8,61,20.2,7.5
2024-10-27T02:00,9.3,0.00,12.1,100,20.2,7.1
2024-10-27T03:00,9.1,0.00,10.7,0,20.2,7.0
2024-10-27T04:00,8.8,0.00,10.8,21,17.6,6.7
2024-10-27T05:00,8.7,0.00,12.0,6,19.8,6.4
2024-10-27T06:00,8.6,0.00,11.3,64,20.2,6.3
2024-10-27T07:00,9.3,0.00,13.1,40,20.9,6.9
2024-10-27T08:00,10.6,0.00,10.5,93,22.3,8.9
2024-10-27T09:00,12.1,0.00,10.8,22,21.2,10.6
2024-10-27T10:00,13.5,0.00,12.9,41,25.6,11.7
2024-10-27T11:00,14.8,0.00,14.5,18,28.4,13.0
2024-10-27T12:00,15.7,0.00,16.2,27,31.0,13.7
2024-10-27T13:00,15.2,0.00,22.5,100,39.2,12.3
2024-10-27T14:00,15.2,0.00,17.7,100,41.0,13.1
2024-10-27T15:00,14.8,0.00,14.6,100,30.2,13.1
2024-10-27T16:00,14.3,0.10,15.3,99,25.9,12.6
2024-10-27T17:00,13.6,0.00,13.1,100,25.9,12.3
2024-10-27T18:00,12.4,0.00,12.3,78,22.3,11.1
2024-10-27T19:00,12.0,0.00,12.1,0,20.9,10.6
2024-10-27T20:00,11.3,0.00,10.4,0,20.2,9.9
2024-10-27T21:00,10.2,0.00,9.5,0,17.3,8.7
2024-10-27T22:00,9.6,0.00,8.0,0,15.5,8.1
2024-10-27T23:00,8.7,0.00,6.9,1,13.0,7.2
2024-10-28T00:00,7.8,0.00,6.9,0,11.2,6.1
2024-10-28T01:00,6.6,0.00,8.8,25,11.5,4.4
2024-10-28T02:00,7.2,0.00,7.0,95,11.5,5.4
2024-10-28T03:00,7.0,0.00,6.2,94,12.2,5.2
2024-10-28T04:00,7.2,0.00,5.5,100,9.7,5.6
2024-10-28T05:00,8.6,0.00,7.7,100,12.6,7.0
2024-10-28T06:00,9.0,0.00,9.2,100,15.1,7.3
2024-10-28T07:00,10.6,0.00,9.4,100,15.8,9.1
2024-10-28T08:00,11.8,0.00,10.7,100,17.6,10.3
2024-10-28T09:00,13.5,0.00,12.6,100,22.7,12.1
2024-10-28T10:00,15.0,0.00,14.8,89,26.3,13.5
2024-10-28T11:00,15.9,0.00,17.4,100,31.7,14.1
2024-10-28T12:00,15.7,0.00,14.3,68,31.7,14.4
2024-10-28T13:00,14.6,0.00,9.7,100,19.4,14.0
2024-10-28T14:00,14.7,0.10,7.6,100,16.9,14.5
2024-10-28T15:00,14.4,0.10,6.1,100,12.2,14.4
2024-10-28T16:00,13.8,0.10,6.7,100,10.8,13.7
2024-10-28T17:00,13.5,0.00,8.3,100,13.3,13.2
2024-10-28T18:00,13.6,0.00,11.1,100,17.3,12.8
2024-10-28T19:00,14.0,0.00,14.1,100,24.1,12.7
2024-10-28T20:00,13.7,0.00,14.0,100,23.4,12.4
2024-10-28T21:00,13.6,0.20,15.4,100,25.9,11.9
2024-10-28T22:00,13.3,0.10,15.2,100,26.3,11.5
2024-10-28T23:00,12.9,0.00,14.5,100,25.6,11.2
2024-10-29T00:00,12.6,0.10,14.5,100,24.5,10.7
2024-10-29T01:00,12.5,0.10,13.4,100,22.3,10.8
2024-10-29T02:00,12.6,0.00,13.0,100,22.7,11.1
2024-10-29T03:00,12.5,0.20,11.9,100,21.6,11.1
2024-10-29T04:00,12.3,0.00,9.7,84,20.2,11.3
2024-10-29T05:00,12.0,0.00,10.4,100,17.3,10.8
2024-10-29T06:00,12.1,0.00,11.1,100,18.7,10.9
2024-10-29T07:00,12.4,0.00,12.8,100,20.9,11.0
2024-10-29T08:00,13.0,0.00,13.8,100,23.0,11.6
2024-10-29T09:00,13.3,0.00,12.7,100,24.1,12.0
2024-10-29T10:00,13.6,0.00,12.8,100,22.7,12.4
2024-10-29T11:00,13.9,0.00,13.2,100,23.8,12.6
2024-10-29T12:00,14.4,0.00,16.4,100,29.9,12.6
2024-10-29T13:00,14.5,0.00,12.4,100,24.8,13.5
2024-10-29T14:00,14.5,0.00,10.3,100,21.6,13.8
2024-10-29T15:00,14.3,0.00,9.7,100,17.6,13.7
2024-10-29T16:00,13.4,0.00,8.3,100,16.2,12.9
2024-10-29T17:00,13.3,0.00,8.7,100,14.8,12.6
2024-10-29T18:00,13.3,0.00,8.7,100,14.8,12.7
2024-10-29T19:00,13.4,0.00,9.3,100,15.1,12.6
2024-10-29T20:00,13.4,0.00,11.2,99,18.4,12.3
2024-10-29T21:00,12.5,0.00,9.8,99,18.7,11.6
2024-10-29T22:00,12.3,0.00,10.3,91,16.9,11.3
2024-10-29T23:00,12.4,0.00,10.8,100,18.4,11.3
2024-10-30T00:00,12.7,0.00,11.9,100,19.8,11.5
2024-10-30T01:00,12.2,0.00,10.9,78,19.1,11.1
2024-10-30T02:00,11.9,0.00,10.2,87,18.0,10.9
2024-10-30T03:00,12.3,0.00,12.5,100,20.9,11.0
2024-10-30T04:00,12.4,0.00,13.8,91,23.0,10.9
2024-10-30T05:00,12.1,0.00,13.9,100,23.4,10.5
2024-10-30T06:00,12.2,0.00,13.9,100,24.1,10.6
2024-10-30T07:00,12.6,0.00,13.3,100,23.4,11.2
2024-10-30T08:00,12.8,0.00,12.7,100,23.4,11.6
2024-10-30T09:00,13.5,0.00,14.8,100,27.4,11.9
2024-10-30T10:00,14.3,0.00,17.0,100,30.6,12.3
2024-10-30T11:00,14.6,0.00,18.5,100,33.8,12.2
2024-10-30T12:00,14.5,0.00,18.0,100,33.8,12.1
2024-10-30T13:00,14.9,0.00,15.6,100,32.8,12.8
2024-10-30T14:00,14.7,0.00,13.6,100,27.7,12.8
2024-10-30T15:00,14.3,0.00,12.7,100,23.0,12.4
2024-10-30T16:00,13.2,0.00,11.8,99,21.6,11.4
2024-10-30T17:00,13.0,0.00,11.8,100,20.2,11.4
2024-10-30T18:00,12.8,0.00,10.8,100,19.8,11.3
2024-10-30T19:00,13.1,0.00,14.6,98,24.8,11.1
2024-10-30T20:00,12.1,0.00,13.5,100,25.2,10.0
2024-10-30T21:00,11.1,0.00,12.9,100,22.7,9.1
2024-10-30T22:00,11.3,0.00,14.1,100,23.8,9.0
2024-10-30T23:00,10.9,0.00,16.0,100,27.7,8.1
2024-10-31T00:00,10.9,0.00,13.4,100,27.0,8.2
2024-10-31T01:00,11.2,0.00,13.7,100,23.4,8.6
2024-10-31T02:00,10.1,0.00,11.7,100,23.4,7.8
2024-10-31T03:00,9.1,0.00,9.4,100,19.8,7.2
2024-10-31T04:00,9.1,0.00,8.3,100,15.5,7.5
2024-10-31T05:00,10.2,0.00,9.7,100,15.8,8.5
2024-10-31T06:00,10.7,0.00,12.0,100,19.8,8.5
2024-10-31T07:00,11.0,0.00,13.2,100,22.3,8.7
2024-10-31T08:00,11.7,0.00,13.4,100,23.8,9.4
2024-10-31T09:00,12.3,0.00,14.1,100,25.9,10.1
2024-10-31T10:00,13.0,0.00,15.3,100,28.4,10.5
2024-10-31T11:00,13.7,0.00,17.3,98,32.4,10.9
2024-10-31T12:00,14.4,0.00,21.9,100,38.9,10.7
2024-10-31T13:00,13.1,0.00,21.8,100,39.6,9.5
2024-10-31T14:00,13.2,0.00,19.8,100,40.7,9.9
2024-10-31T15:00,13.0,0.00,17.9,100,34.2,10.0
2024-10-31T16:00,12.6,0.00,16.5,100,30.6,9.8
2024-10-31T17:00,12.1,0.00,17.9,79,30.2,9.1
2024-10-31T18:00,12.2,0.00,17.1,88,30.6,9.3
2024-10-31T19:00,12.0,0.00,17.5,100,29.9,9.1
2024-10-31T20:00,11.5,0.00,17.7,100,29.9,8.5
2024-10-31T21:00,11.1,0.00,18.3,98,31.0,8.0
2024-10-31T22:00,10.9,0.00,19.6,40,33.5,7.6
2024-10-31T23:00,10.5,0.00,19.6,6,33.8,7.2
2024-11-01T00:00,10.2,0.00,19.2,9,33.5,6.9
2024-11-01T01:00,9.6,0.00,19.5,9,33.1,6.3
2024-11-01T02:00,9.3,0.00,19.1,12,33.1,6.1
2024-11-01T03:00,9.2,0.00,19.0,31,32.8,5.9
2024-11-01T04:00,9.2,0.00,19.1,100,32.4,6.0
2024-11-01T05:00,9.3,0.00,18.9,100,32.8,6.1
2024-11-01T06:00,9.5,0.00,19.4,100,33.5,6.2
2024-11-01T07:00,9.7,0.00,20.0,100,34.2,6.2
2024-11-01T08:00,10.6,0.00,23.1,100,41.8,6.7
2024-11-01T09:00,11.4,0.00,25.6,100,45.7,7.2
2024-11-01T10:00,12.1,0.00,24.3,100,45.0,8.1
2024-11-01T11:00,12.5,0.00,22.2,100,42.8,9.0
2024-11-01T12:00,12.9,0.00,22.3,100,40.0,9.4
2024-11-01T13:00,12.6,0.00,24.7,100,43.6,8.6
2024-11-01T14:00,12.7,0.00,23.4,100,43.6,8.9
2024-11-01T15:00,12.2,0.00,19.3,100,42.1,9.0
2024-11-01T16:00,11.8,0.00,18.4,100,33.1,8.7
2024-11-01T17:00,11.5,0.00,20.0,100,34.2,8.2
2024-11-01T18:00,11.3,0.00,20.3,100,34.9,7.9
2024-11-01T19:00,11.2,0.00,20.8,100,35.6,7.7
2024-11-01T20:00,11.3,0.00,20.5,100,35.6,7.9
2024-11-01T21:00,11.4,0.00,20.4,100,34.9,8.1
2024-11-01T22:00,11.5,0.00,19.6,100,34.9,8.4
2024-11-01T23:00,11.6,0.00,19.6,100,33.5,8.6
2024-11-02T00:00,11.9,0.00,19.1,100,33.8,9.1
2024-11-02T01:00,11.7,0.10,19.2,100,35.3,8.9
2024-11-02T02:00,11.5,0.20,18.7,100,32.8,8.6
2024-11-02T03:00,10.4,0.00,18.9,100,32.8,6.8
2024-11-02T04:00,9.3,0.00,16.0,97,32.0,5.6
2024-11-02T05:00,7.1,0.00,12.9,97,27.0,3.7
2024-11-02T06:00,6.1,0.00,11.1,99,21.6,3.0
2024-11-02T07:00,6.2,0.00,10.2,95,18.7,3.3
2024-11-02T08:00,7.5,0.00,9.8,100,18.4,4.8
2024-11-02T09:00,8.6,0.00,10.4,88,21.2,5.7
2024-11-02T10:00,9.6,0.00,9.3,3,20.9,6.5
2024-11-02T11:00,10.0,0.00,8.3,79,20.2,6.9
2024-11-02T12:00,10.2,0.00,5.9,86,18.7,7.3
2024-11-02T13:00,10.3,0.00,8.9,29,18.4,7.0
2024-11-02T14:00,9.8,0.00,8.3,43,18.4,6.5
2024-11-02T15:00,8.3,0.00,5.5,0,15.5,5.6
2024-11-02T16:00,6.1,0.00,6.6,2,10.4,3.1
2024-11-02T17:00,5.1,0.00,6.9,1,11.5,2.1
2024-11-02T18:00,3.5,0.00,8.5,18,11.2,0.2
2024-11-02T19:00,2.8,0.00,8.2,12,11.2,-0.5
2024-11-02T20:00,2.4,0.00,6.9,85,10.8,-0.8
2024-11-02T21:00,2.1,0.00,6.3,81,10.1,-1.1
2024-11-02T22:00,2.0,0.00,6.6,100,10.1,-1.3
2024-11-02T23:00,2.4,0.00,8.6,100,14.8,-1.1
2024-11-03T00:00,2.4,0.00,5.6,100,13.7,-0.6
2024-11-03T01:00,0.4,0.00,10.2,99,11.5,-3.4
2024-11-03T02:00,0.5,0.00,8.9,100,11.9,-3.1
2024-11-03T03:00,0.4,0.00,7.6,98,11.9,-3.0
2024-11-03T04:00,0.4,0.00,7.3,93,10.8,-3.0
2024-11-03T05:00,0.2,0.00,8.8,100,11.2,-3.4
2024-11-03T06:00,0.1,0.00,9.8,97,11.9,-3.6
2024-11-03T07:00,2.1,0.00,6.2,98,11.9,-0.8
2024-11-03T08:00,4.3,0.00,7.4,98,13.7,1.4
2024-11-03T09:00,6.4,0.00,6.5,88,15.5,3.9
2024-11-03T10:00,8.4,0.00,7.5,79,16.9,5.9
2024-11-03T11:00,9.5,0.00,9.8,61,20.5,6.7
2024-11-03T12:00,10.0,0.00,12.6,28,24.8,6.8
2024-11-03T13:00,9.5,0.00,11.0,82,21.6,6.4
2024-11-03T14:00,9.3,0.00,11.3,37,21.6,6.2
2024-11-03T15:00,8.0,0.00,8.7,27,20.2,5.4
2024-11-03T16:00,6.2,0.00,8.5,86,14.8,3.5
2024-11-03T17:00,5.6,0.00,9.7,78,15.8,2.7
2024-11-03T18:00,5.3,0.00,10.6,98,17.3,2.2
2024-11-03T19:00,5.0,0.00,11.0,96,18.0,1.8
2024-11-03T20:00,4.9,0.00,10.6,100,18.7,1.8
2024-11-03T21:00,5.6,0.00,9.7,100,18.0,2.6
2024-11-03T22:00,6.2,0.00,9.8,100,16.9,3.3
2024-11-03T23:00,6.6,0.00,11.6,100,19.1,3.5
2024-11-04T00:00,6.9,0.00,13.0,100,22.0,3.7
2024-11-04T01:00,6.7,0.00,12.5,100,22.0,3.7
2024-11-04T02:00,7.0,0.00,12.6,100,21.2,4.0
2024-11-04T03:00,7.2,0.00,11.4,100,21.2,4.4
2024-11-04T04:00,7.3,0.00,10.6,100,19.1,4.8
2024-11-04T05:00,7.5,0.00,9.0,100,17.6,5.3
2024-11-04T06:00,7.6,0.00,7.3,100,14.8,5.7
2024-11-04T07:00,7.9,0.00,6.5,100,11.9,6.2
2024-11-04T08:00,8.5,0.00,5.9,100,11.5,6.9
2024-11-04T09:00,9.3,0.00,5.3,87,11.5,7.9
2024-11-04T10:00,10.2,0.00,6.1,89,13.7,8.8
2024-11-04T11:00,10.6,0.00,3.8,100,13.7,9.6
2024-11-04T12:00,10.9,0.00,1.2,100,10.4,10.3
2024-11-04T13:00,10.3,0.00,4.4,100,9.7,9.1
2024-11-04T14:00,10.2,0.00,4.4,100,10.1,9.0
2024-11-04T15:00,9.9,0.00,4.2,100,9.0,8.7
2024-11-04T16:00,9.2,0.00,4.0,100,7.2,8.1
2024-11-04T17:00,9.0,0.00,5.1,100,7.9,7.7
2024-11-04T18:00,8.8,0.00,5.7,100,9.4,7.4
2024-11-04T19:00,8.6,0.00,5.9,100,9.7,7.2
2024-11-04T20:00,8.5,0.00,7.7,100,12.2,6.8
2024-11-04T21:00,8.6,0.00,8.7,100,14.4,6.7
2024-11-04T22:00,8.1,0.00,8.6,100,14.4,6.2
2024-11-04T23:00,8.1,0.00,8.8,100,15.1,6.2
2024-11-05T00:00,8.1,0.00,9.2,100,15.1,6.1
2024-11-05T01:00,7.9,0.00,9.1,89,15.5,5.7
2024-11-05T02:00,7.8,0.00,9.6,31,16.2,5.6
2024-11-05T03:00,6.7,0.00,9.2,7,16.2,4.4
2024-11-05T04:00,5.8,0.00,9.3,0,15.5,3.3
2024-11-05T05:00,5.3,0.00,9.5,0,15.8,2.6
2024-11-05T06:00,4.9,0.00,9.9,3,16.6,2.1
2024-11-05T07:00,5.1,0.00,10.9,3,17.6,2.2
2024-11-05T08:00,6.7,0.00,13.5,47,24.8,3.5
2024-11-05T09:00,7.8,0.00,12.8,73,25.9,4.8
2024-11-05T10:00,8.6,0.00,11.1,99,24.8,5.9
2024-11-05T11:00,9.4,0.00,10.1,97,22.7,6.9
2024-11-05T12:00,10.4,0.00,8.3,75,21.2,8.2
2024-11-05T13:00,9.5,0.00,9.1,100,20.2,7.2
2024-11-05T14:00,9.5,0.00,9.0,100,18.4,7.3
2024-11-05T15:00,9.0,0.00,5.8,100,17.3,7.3
2024-11-05T16:00,8.3,0.00,5.7,100,10.1,6.6
2024-11-05T17:00,7.9,0.00,6.8,100,11.2,5.9
2024-11-05T18:00,6.9,0.00,6.0,100,11.2,5.0
2024-11-05T19:00,6.0,0.00,5.9,100,9.7,3.9
2024-11-05T20:00,5.2,0.00,6.0,100,9.7,3.0
2024-11-05T21:00,4.5,0.00,5.7,100,9.7,2.2
2024-11-05T22:00,3.8,0.00,5.7,99,9.0,1.4
2024-11-05T23:00,3.0,0.00,6.8,100,9.7,0.3
2024-11-06T00:00,2.4,0.00,7.6,100,10.1,-0.5
2024-11-06T01:00,1.7,0.00,6.5,100,9.7,-1.1
2024-11-06T02:00,1.9,0.00,5.5,100,9.0,-0.7
2024-11-06T03:00,2.1,0.00,5.2,100,7.9,-0.5
2024-11-06T04:00,2.4,0.00,3.6,100,7.2,0.2
2024-11-06T05:00,3.1,0.00,3.2,100,7.9,1.0
2024-11-06T06:00,3.2,0.00,1.8,100,6.1,1.3
2024-11-06T07:00,3.3,0.00,3.3,100,9.0,1.2
2024-11-06T08:00,3.7,0.00,2.9,100,10.1,1.8
2024-11-06T09:00,4.3,0.00,3.5,100,11.5,2.3
2024-11-06T10:00,4.9,0.00,2.8,100,11.5,3.2
2024-11-06T11:00,5.9,0.00,3.2,100,11.5,4.2
2024-11-06T12:00,6.5,0.00,3.1,100,11.5,4.9
2024-11-06T13:00,4.9,0.00,2.0,100,9.7,3.1
2024-11-06T14:00,5.1,0.00,1.7,100,8.6,3.4
2024-11-06T15:00,5.2,0.00,2.3,100,7.2,3.4
2024-11-06T16:00,5.2,0.00,2.8,100,6.5,3.3
2024-11-06T17:00,5.0,0.00,2.4,100,6.1,3.2
2024-11-06T18:00,5.0,0.00,2.8,100,6.5,3.1
2024-11-06T19:00,4.9,0.00,3.0,100,6.8,3.0
2024-11-06T20:00,4.9,0.00,3.0,100,6.8,3.0
2024-11-06T21:00,4.9,0.00,3.2,100,6.5,3.0
2024-11-06T22:00,5.0,0.00,3.7,100,7.6,3.0
2024-11-06T23:00,5.0,0.00,5.6,100,10.4,2.7
2024-11-07T00:00,5.0,0.00,3.8,100,10.8,2.9
2024-11-07T01:00,4.8,0.00,1.5,100,3.6,3.1
2024-11-07T02:00,4.8,0.00,2.4,100,5.8,3.0
2024-11-07T03:00,5.0,0.00,1.7,100,5.0,3.2
2024-11-07T04:00,5.0,0.00,2.1,100,4.3,3.2
2024-11-07T05:00,5.0,0.00,3.5,100,6.8,3.0
2024-11-07T06:00,4.9,0.00,4.1,100,7.9,2.7
2024-11-07T07:00,5.0,0.00,4.6,100,9.0,2.8
2024-11-07T08:00,5.3,0.00,6.2,100,11.9,2.8
2024-11-07T09:00,5.5,0.00,5.6,100,14.0,3.0
2024-11-07T10:00,5.8,0.00,2.2,100,12.2,3.9
2024-11-07T11:00,6.1,0.00,1.8,100,9.4,4.3
2024-11-07T12:00,6.4,0.00,4.4,100,11.5,4.2
2024-11-07T13:00,5.7,0.00,4.2,100,11.5,3.5
2024-11-07T14:00,5.9,0.00,4.8,100,10.8,3.5
2024-11-07T15:00,5.7,0.00,5.3,100,10.8,3.3
2024-11-07T16:00,5.6,0.00,3.5,100,9.4,3.5
2024-11-07T17:00,5.7,0.00,4.4,100,7.9,3.5
2024-11-07T18:00,5.7,0.00,4.1,100,7.9,3.6
2024-11-07T19:00,5.3,0.00,3.6,100,7.2,3.3
2024-11-07T20:00,5.2,0.00,5.0,98,8.6,3.0
2024-11-07T21:00,5.2,0.00,6.3,100,10.4,2.7
2024-11-07T22:00,5.0,0.00,6.4,100,10.8,2.4
2024-11-07T23:00,5.0,0.00,5.6,100,10.8,2.5
2024-11-08T00:00,5.0,0.00,6.7,100,11.2,2.4
2024-11-08T01:00,4.0,0.00,6.4,87,10.4,1.3
2024-11-08T02:00,3.9,0.00,8.5,92,14.0,0.9
2024-11-08T03:00,4.2,0.00,8.6,97,15.1,1.2
2024-11-08T04:00,4.4,0.00,9.0,100,15.1,1.4
2024-11-08T05:00,4.5,0.00,9.9,100,16.6,1.4
2024-11-08T06:00,4.8,0.00,13.0,100,22.0,1.2
2024-11-08T07:00,5.0,0.00,14.7,100,25.6,1.0
2024-11-08T08:00,5.3,0.00,16.6,79,29.2,1.1
2024-11-08T09:00,5.7,0.00,18.6,76,34.9,1.1
2024-11-08T10:00,6.1,0.00,17.4,100,33.8,1.7
2024-11-08T11:00,6.3,0.00,17.2,100,32.0,2.0
2024-11-08T12:00,6.7,0.00,18.8,100,33.8,2.2
2024-11-08T13:00,5.9,0.00,19.4,100,35.6,1.5
2024-11-08T14:00,5.8,0.00,19.4,100,34.9,1.4
2024-11-08T15:00,5.7,0.00,17.8,100,35.6,1.4
2024-11-08T16:00,5.3,0.00,16.2,100,30.6,1.2
2024-11-08T17:00,5.1,0.00,14.9,100,27.7,1.2
2024-11-08T18:00,5.0,0.00,14.8,29,25.6,1.1
2024-11-08T19:00,4.0,0.00,16.0,13,26.6,-0.1
2024-11-08T20:00,3.6,0.00,16.5,8,27.7,-0.6
2024-11-08T21:00,3.5,0.00,17.4,3,29.2,-0.8
2024-11-08T22:00,3.5,0.00,17.4,4,29.5,-0.8
2024-11-08T23:00,3.4,0.00,16.6,14,29.2,-0.8
2024-11-09T00:00,3.3,0.00,15.5,19,27.7,-0.7
2024-11-09T01:00,3.5,0.00,15.6,100,29.5,-0.5
2024-11-09T02:00,3.6,0.00,14.4,100,27.7,-0.2
2024-11-09T03:00,3.3,0.00,14.5,97,25.2,-0.5
2024-11-09T04:00,3.0,0.00,14.0,95,24.8,-0.8
2024-11-09T05:00,2.6,0.00,13.3,94,23.8,-1.1
2024-11-09T06:00,2.4,0.00,12.6,73,22.7,-1.2
2024-11-09T07:00,2.5,0.00,12.9,86,21.2,-1.2
2024-11-09T08:00,3.7,0.00,13.9,84,25.2,-0.2
2024-11-09T09:00,4.9,0.00,11.6,89,25.2,1.5
2024-11-09T10:00,6.0,0.00,12.3,99,24.1,2.5
2024-11-09T11:00,6.8,0.00,12.6,100,24.5,3.4
2024-11-09T12:00,7.5,0.00,13.8,100,25.9,3.9
2024-11-09T13:00,6.2,0.00,13.2,100,25.6,2.6
2024-11-09T14:00,5.9,0.00,11.7,98,24.8,2.5
2024-11-09T15:00,4.8,0.00,10.1,100,20.5,1.6
2024-11-09T16:00,3.5,0.00,12.4,95,20.2,-0.1
2024-11-09T17:00,2.9,0.00,13.2,89,22.0,-0.8
2024-11-09T18:00,2.5,0.00,12.8,83,22.0,-1.3
2024-11-09T19:00,2.0,0.00,12.3,32,21.2,-1.7
2024-11-09T20:00,1.6,0.00,12.3,1,20.5,-2.2
2024-11-09T21:00,1.2,0.00,12.1,15,20.5,-2.6
2024-11-09T22:00,0.8,0.00,10.7,27,20.2,-2.8
2024-11-09T23:00,0.5,0.00,10.0,65,18.0,-3.1
2024-11-10T00:00,0.3,0.00,9.9,96,16.9,-3.3
2024-11-10T01:00,-0.1,0.00,11.0,100,22.7,-3.9
2024-11-10T02:00,-0.0,0.00,9.0,100,20.2,-3.5
2024-11-10T03:00,-0.0,0.00,9.7,100,18.0,-3.6
2024-11-10T04:00,-0.0,0.00,10.1,100,19.1,-3.7
2024-11-10T05:00,-0.0,0.00,9.7,100,19.1,-3.6
2024-11-10T06:00,0.1,0.00,8.9,100,18.4,-3.4
2024-11-10T07:00,0.3,0.00,8.3,100,16.9,-3.1
2024-11-10T08:00,0.6,0.00,7.5,100,16.6,-2.6
2024-11-10T09:00,1.4,0.00,7.5,100,16.6,-1.8
2024-11-10T10:00,2.1,0.00,6.4,100,16.9,-0.8
2024-11-10T11:00,2.9,0.00,4.1,100,15.5,0.4
2024-11-10T12:00,3.6,0.00,3.1,100,13.0,1.2
2024-11-10T13:00,2.5,0.00,5.7,100,15.8,-0.4
2024-11-10T14:00,2.5,0.00,4.4,100,13.7,-0.2
2024-11-10T15:00,2.4,0.00,4.8,100,11.2,-0.3
2024-11-10T16:00,2.4,0.00,4.7,100,10.1,-0.3
2024-11-10T17:00,2.5,0.00,4.9,100,9.4,-0.2
2024-11-10T18:00,2.6,0.00,5.7,100,10.8,-0.2
2024-11-10T19:00,2.8,0.00,5.2,100,10.8,0.0
2024-11-10T20:00,2.8,0.00,4.8,100,10.1,0.1
2024-11-10T21:00,2.9,0.00,4.9,100,9.0,0.2
2024-11-10T22:00,3.0,0.00,5.6,100,10.4,0.2
2024-11-10T23:00,3.0,0.00,6.1,100,11.2,0.2
2024-11-11T00:00,3.1,0.10,6.3,100,11.5,0.3
2024-11-11T01:00,2.3,0.00,6.6,100,11.9,-0.7
2024-11-11T02:00,2.6,0.00,6.9,100,13.0,-0.4
2024-11-11T03:00,2.8,0.00,6.3,84,12.6,-0.1
2024-11-11T04:00,2.1,0.00,3.8,47,11.5,-0.4
2024-11-11T05:00,1.2,0.00,5.2,100,8.3,-1.6
2024-11-11T06:00,1.9,0.00,4.5,100,7.6,-0.7
2024-11-11T07:00,2.6,0.00,7.1,100,11.5,-0.3
2024-11-11T08:00,3.6,0.00,7.3,100,14.0,0.7
2024-11-11T09:00,4.7,0.00,7.5,100,15.8,2.0
2024-11-11T10:00,6.1,0.00,8.5,66,18.4,3.4
2024-11-11T11:00,7.3,0.00,7.6,47,18.4,4.7
2024-11-11T12:00,7.7,0.00,6.7,96,17.3,5.4
2024-11-11T13:00,6.3,0.10,9.5,100,17.6,3.5
2024-11-11T14:00,6.1,0.10,8.9,100,17.6,3.4
2024-11-11T15:00,5.7,0.00,8.1,100,15.5,3.2
2024-11-11T16:00,5.4,0.00,9.2,100,15.5,2.7
2024-11-11T17:00,5.3,0.00,9.0,100,15.8,2.6
2024-11-11T18:00,5.2,0.00,9.1,100,15.1,2.5
2024-11-11T19:00,5.1,0.00,10.3,100,17.3,2.2
2024-11-11T20:00,5.1,0.00,10.5,100,17.6,2.1
2024-11-11T21:00,5.0,0.10,11.2,100,18.7,1.9
2024-11-11T22:00,4.9,0.00,11.0,100,19.1,1.8
2024-11-11T23:00,4.8,0.00,10.6,100,18.4,1.7
2024-11-12T00:00,4.7,0.10,11.6,100,19.8,1.4
2024-11-12T01:00,4.4,0.00,10.2,100,16.9,1.3
2024-11-12T02:00,4.2,0.00,9.5,100,17.3,1.2
2024-11-12T03:00,4.0,0.00,8.3,100,16.2,1.2
2024-11-12T04:00,3.7,0.00,9.1,100,15.5,0.7
2024-11-12T05:00,3.4,0.00,9.7,100,16.9,0.2
2024-11-12T06:00,3.0,0.00,8.4,100,16.9,-0.1
2024-11-12T07:00,2.7,0.00,8.0,83,15.1,-0.3
2024-11-12T08:00,3.0,0.00,7.9,88,15.8,-0.1
2024-11-12T09:00,3.9,0.00,7.0,100,16.2,1.0
2024-11-12T10:00,4.5,0.00,8.2,100,17.3,1.5
2024-11-12T11:00,4.8,0.00,8.7,100,18.4,1.8
2024-11-12T12:00,4.7,0.00,8.8,100,18.4,1.6
2024-11-12T13:00,4.2,0.00,7.5,100,18.7,1.4
2024-11-12T14:00,4.2,0.00,7.3,100,18.0,1.3
2024-11-12T15:00,4.0,0.00,7.1,100,19.1,1.2
2024-11-12T16:00,3.9,0.00,5.0,97,15.8,1.4
2024-11-12T17:00,3.9,0.00,3.3,100,10.4,1.6
2024-11-12T18:00,3.7,0.00,0.6,99,7.2,1.8
2024-11-12T19:00,3.5,0.00,3.6,100,7.2,1.2
2024-11-12T20:00,3.1,0.00,2.6,100,7.9,0.9
2024-11-12T21:00,3.5,0.00,4.1,100,7.9,1.1
2024-11-12T22:00,3.6,0.00,4.6,100,9.4,1.1
2024-11-12T23:00,3.7,0.00,6.1,100,12.2,1.0
2024-11-13T00:00,3.8,0.10,6.9,100,13.7,1.0
2024-11-13T01:00,4.2,0.10,7.7,100,14.8,1.4
2024-11-13T02:00,4.4,0.10,9.1,100,17.6,1.4
2024-11-13T03:00,4.5,0.10,8.1,100,18.4,1.7
2024-11-13T04:00,4.7,0.10,7.6,100,15.8,2.1
2024-11-13T05:00,4.8,0.00,7.3,100,14.4,2.4
2024-11-13T06:00,4.8,0.00,7.5,100,14.0,2.4
2024-11-13T07:00,5.1,0.00,7.9,100,15.1,2.6
2024-11-13T08:00,5.4,0.00,9.9,100,20.2,2.6
2024-11-13T09:00,6.0,0.00,11.5,100,24.1,3.0
2024-11-13T10:00,6.5,0.00,11.6,97,24.8,3.5
2024-11-13T11:00,7.2,0.00,11.3,89,26.3,4.3
2024-11-13T12:00,7.9,0.10,9.5,67,25.6,5.2
